date,close,high,low,open,volume,ticker,sector,company
2023-09-18,85.02201843261719,85.75081432804572,84.25978427883456,84.7946841864615,1091915,MCB.KA,Banking,MCB
2023-09-19,84.41357421875,86.17873686758598,84.08595068575723,84.34671300198183,1252869,MCB.KA,Banking,MCB
2023-09-20,84.60748291015625,84.90167841175546,83.87868180879033,84.90167841175546,416907,MCB.KA,Banking,MCB
2023-09-21,86.43282318115234,86.62003664276016,84.25311266132361,84.70108845891151,1092615,MCB.KA,Banking,MCB
2023-09-22,86.79386138916016,87.2217792642007,85.0487567326546,86.57321480013452,721236,MCB.KA,Banking,MCB
2023-09-25,86.53978729248047,87.62296245497784,85.61709537185298,87.08806252567103,1793427,MCB.KA,Banking,MCB
2023-09-26,87.41569519042969,87.57615803497119,86.18542223552593,86.57322444711464,505460,MCB.KA,Banking,MCB
2023-09-27,86.71363830566406,87.91046787973562,86.3258361000359,87.57615668892181,811342,MCB.KA,Banking,MCB
2023-09-28,86.71363830566406,86.71363830566406,86.71363830566406,86.71363830566406,0,MCB.KA,Banking,MCB
2023-09-29,86.71363830566406,86.71363830566406,86.71363830566406,86.71363830566406,0,MCB.KA,Banking,MCB
2023-10-02,86.5331039428711,86.92090613297925,85.85779903730563,86.8874729747623,475798,MCB.KA,Banking,MCB
2023-10-03,87.94390106201172,88.25815439764732,86.58659844314643,86.91422708308104,423583,MCB.KA,Banking,MCB
2023-10-04,91.78849029541016,92.26989928176542,87.91047799526795,87.92385330110255,1285269,MCB.KA,Banking,MCB
2023-10-05,91.94895935058594,92.53734015086543,91.03293968466905,91.73499527603441,200214,MCB.KA,Banking,MCB
2023-10-06,91.293701171875,92.52397418432518,90.93933210377939,92.26321184737996,258078,MCB.KA,Banking,MCB
2023-10-09,92.72455596923828,92.93852004922248,90.47130158963748,91.92890382801536,368256,MCB.KA,Banking,MCB
2023-10-10,93.33299255371094,93.8745750315968,92.26988545250033,92.93850781085179,523667,MCB.KA,Banking,MCB
2023-10-11,93.34638214111328,94.14204450168009,93.13911081068713,93.27283326234571,204096,MCB.KA,Banking,MCB
2023-10-12,93.50015258789062,94.59669289961708,93.27950597486196,93.94144581394796,273345,MCB.KA,Banking,MCB
2023-10-13,95.28536224365234,95.60630829990257,93.53357504667905,94.02166647897182,482187,MCB.KA,Banking,MCB
2023-10-16,96.26155853271484,96.94355617211612,92.93850470651552,96.61592755461506,547339,MCB.KA,Banking,MCB
2023-10-17,95.1048583984375,96.76972172456487,94.55658310707263,96.6159414218715,166280,MCB.KA,Banking,MCB
2023-10-18,95.90719604492188,96.28162294622277,94.67693331139954,95.78015616004451,256392,MCB.KA,Banking,MCB
2023-10-19,97.27786254882812,97.61885625054995,95.67985565254735,96.10777351842769,343946,MCB.KA,Banking,MCB
2023-10-20,98.64855194091797,98.95612275744966,96.01418805371631,97.61887785532197,312519,MCB.KA,Banking,MCB
2023-10-23,98.77556610107422,99.95903038774554,98.62178583406333,98.78225885335705,395352,MCB.KA,Banking,MCB
2023-10-24,98.207275390625,99.457596192284,96.88339550400644,99.457596192284,239864,MCB.KA,Banking,MCB
2023-10-25,98.60174560546875,101.62392169361986,98.2072608401924,98.2072608401924,883655,MCB.KA,Banking,MCB
2023-10-26,99.70497131347656,100.32679546499138,98.84913543800737,99.22356235822909,808708,MCB.KA,Banking,MCB
2023-10-27,99.49769592285156,100.23986718160353,98.95611342096704,99.75845824606886,409038,MCB.KA,Banking,MCB
2023-10-30,100.38027954101562,100.79482214511349,99.29042181458941,99.32385497351903,679575,MCB.KA,Banking,MCB
2023-10-31,101.72420501708984,102.94778515505928,100.88842707058346,100.88842707058346,1330493,MCB.KA,Banking,MCB
2023-11-01,101.71083068847656,102.68702382839736,101.6305992696003,101.96491045140819,418499,MCB.KA,Banking,MCB
2023-11-02,100.69452667236328,102.29921617853066,100.3000317450654,101.95822246412104,489144,MCB.KA,Banking,MCB
2023-11-03,100.32028198242188,100.97698024853126,99.56471479050984,100.97698024853126,296717,MCB.KA,Banking,MCB
2023-11-06,101.01934051513672,102.37511398170403,100.32027605057857,100.32027605057857,394928,MCB.KA,Banking,MCB
2023-11-07,101.10408020019531,102.95415529956976,100.62391511048608,101.69723988858914,664927,MCB.KA,Banking,MCB
2023-11-08,101.16057586669922,103.09538351848347,100.30616125632,101.66899231863187,3814912,MCB.KA,Banking,MCB
2023-11-09,101.16057586669922,101.16057586669922,101.16057586669922,101.16057586669922,0,MCB.KA,Banking,MCB
2023-11-10,104.52882385253906,104.95956523519924,101.33710099700343,101.67605245448458,3327348,MCB.KA,Banking,MCB
2023-11-13,108.94922637939453,110.13553510158908,104.13340622400564,104.13340622400564,789323,MCB.KA,Banking,MCB
2023-11-14,107.90413665771484,109.66241096767817,107.33217089204952,109.66241096767817,1183880,MCB.KA,Banking,MCB
2023-11-15,105.79283142089844,107.90416179969647,105.21379729745695,107.90416179969647,581773,MCB.KA,Banking,MCB
2023-11-16,105.84223175048828,105.91990677978266,104.33110817808593,105.22083151613326,754597,MCB.KA,Banking,MCB
2023-11-17,105.84928894042969,106.97910558654931,105.2208312593923,106.08938225067291,677037,MCB.KA,Banking,MCB
2023-11-20,105.84928894042969,105.9905241022422,104.61355669768078,105.2137738111937,317411,MCB.KA,Banking,MCB
2023-11-21,105.75748443603516,106.12466563688676,105.28437687842633,105.28437687842633,441722,MCB.KA,Banking,MCB
2023-11-22,106.9720458984375,107.61461846241711,105.37617911110503,105.91284685540298,1222354,MCB.KA,Banking,MCB
2023-11-23,108.5326156616211,109.80365693218118,106.02584191754772,106.02584191754772,650575,MCB.KA,Banking,MCB
2023-11-24,111.07469177246094,112.27511537943312,108.03831857266206,110.14965952693963,788577,MCB.KA,Banking,MCB
2023-11-27,115.73516082763672,117.2180440075037,110.86990629951934,111.56898164569631,937512,MCB.KA,Banking,MCB
2023-11-28,121.85733795166016,123.5732354201954,116.86497406881335,117.21098300689309,1806815,MCB.KA,Banking,MCB
2023-11-29,122.78235626220703,124.27935412534883,118.70796760151414,123.21309763647159,1940586,MCB.KA,Banking,MCB
2023-11-30,118.45377349853516,124.63243530546322,117.28865872483546,124.63243530546322,1823395,MCB.KA,Banking,MCB
2023-12-01,119.5835952758789,119.90135288434975,117.60642125967036,118.45377847383644,523438,MCB.KA,Banking,MCB
2023-12-04,119.15284729003906,120.07787949323979,118.63736261099221,120.04257069985246,333724,MCB.KA,Banking,MCB
2023-12-05,119.73894500732422,120.39564334460547,118.7009289212016,119.99314247357643,831451,MCB.KA,Banking,MCB
2023-12-06,120.72044372558594,121.10175061930812,119.68948530596343,121.10175061930812,481154,MCB.KA,Banking,MCB
2023-12-07,124.54061126708984,126.04467725025833,120.72044184286491,121.31359067928409,1355456,MCB.KA,Banking,MCB
2023-12-08,133.88278198242188,133.88278198242188,124.6465637487543,124.98550447277265,2588728,MCB.KA,Banking,MCB
2023-12-11,135.27386474609375,143.92399148715043,132.12450773867212,134.94903891942533,2213202,MCB.KA,Banking,MCB
2023-12-12,131.47486877441406,136.63669785844263,129.99905379691734,136.63669785844263,624853,MCB.KA,Banking,MCB
2023-12-13,129.42706298828125,133.45908560648007,128.51615650994376,131.34068742225023,829624,MCB.KA,Banking,MCB
2023-12-14,130.93817138671875,132.03974736534212,127.2097918775093,127.89474140616417,562452,MCB.KA,Banking,MCB
2023-12-15,133.3390655517578,134.15818223259473,129.29292739300695,132.00447491433047,732140,MCB.KA,Banking,MCB
2023-12-18,130.83932495117188,134.09459717168218,130.2814848517664,134.09459717168218,144423,MCB.KA,Banking,MCB
2023-12-19,122.3728256225586,130.01317749182456,121.0241092869221,127.81710388723876,881801,MCB.KA,Banking,MCB
2023-12-20,121.97029876708984,123.53791422966172,117.92416139599592,120.04961695303295,1926350,MCB.KA,Banking,MCB
2023-12-21,120.17675018310547,123.14956341603389,118.59500873707992,120.75577351106622,1120340,MCB.KA,Banking,MCB
2023-12-22,118.46788787841797,121.41951743695847,117.92416267431258,121.41951743695847,547691,MCB.KA,Banking,MCB
2023-12-25,118.46788787841797,118.46788787841797,118.46788787841797,118.46788787841797,0,MCB.KA,Banking,MCB
2023-12-26,118.74329376220703,119.83073352900514,114.39351314555175,117.91711968245691,939531,MCB.KA,Banking,MCB
2023-12-27,120.34619140625,121.10175857036698,116.58251358084003,118.63029410974725,689702,MCB.KA,Banking,MCB
2023-12-28,123.01539611816406,124.18756834200998,120.74870515765619,120.92523835233112,733636,MCB.KA,Banking,MCB
2023-12-29,121.84321594238281,124.25818880851695,120.78401674979426,124.25818880851695,308816,MCB.KA,Banking,MCB
2024-01-01,126.4471664428711,127.10386457128659,120.92520448796016,120.92520448796016,317535,MCB.KA,Banking,MCB
2024-01-02,125.80459594726562,128.11364196298751,125.55038776139277,127.06151120665668,293301,MCB.KA,Banking,MCB
2024-01-03,124.97846221923828,127.10391830758921,124.35706183737562,125.691652548616,445499,MCB.KA,Banking,MCB
2024-01-04,124.7666015625,126.08000895313432,123.77095176522069,126.08000895313432,73947,MCB.KA,Banking,MCB
2024-01-05,125.06316375732422,125.550397047512,123.22015696711344,123.67913891526513,334883,MCB.KA,Banking,MCB
2024-01-08,123.7003402709961,125.55041555682894,123.57324153728605,125.5151067614434,137216,MCB.KA,Banking,MCB
2024-01-09,123.58735656738281,124.9854963914473,122.51403177353733,124.41353058954503,387254,MCB.KA,Banking,MCB
2024-01-10,123.83451080322266,124.10990217560878,122.88123794868542,123.63679447303426,129254,MCB.KA,Banking,MCB
2024-01-11,123.69328308105469,124.27937460654196,122.86710898601308,123.57324179627751,156553,MCB.KA,Banking,MCB
2024-01-12,123.8486328125,126.04470627722694,122.51404223584804,123.71446585497054,342848,MCB.KA,Banking,MCB
2024-01-15,124.42764282226562,125.55039118434372,123.92628388447311,123.92628388447311,149221,MCB.KA,Banking,MCB
2024-01-16,123.57321166992188,125.19731889252951,122.52107016022983,125.16201010567802,156158,MCB.KA,Banking,MCB
2024-01-17,124.25111389160156,124.98548715433914,122.88121473781757,122.88121473781757,199819,MCB.KA,Banking,MCB
2024-01-18,124.49826049804688,125.51509335806911,122.23863790618103,124.83720119314414,258712,MCB.KA,Banking,MCB
2024-01-19,125.35974884033203,126.24241479610225,124.35704160754476,125.5998313943661,160238,MCB.KA,Banking,MCB
2024-01-22,125.78343963623047,126.2565473212348,124.42059772368924,125.62102133374681,317787,MCB.KA,Banking,MCB
2024-01-23,125.81871795654297,127.10388462854635,125.12671093493412,126.52485064892379,1285313,MCB.KA,Banking,MCB
2024-01-24,125.85407257080078,126.73673875766414,124.98553205985267,125.91763272505257,173479,MCB.KA,Banking,MCB
2024-01-25,125.53630065917969,127.11804216552963,125.47980873666013,126.39072617203072,387122,MCB.KA,Banking,MCB
2024-01-26,125.60689544677734,126.39070322046241,124.43471251050407,126.32714308496213,1499028,MCB.KA,Banking,MCB
2024-01-29,124.04634094238281,126.31303184809319,123.29078449029991,126.31303184809319,381346,MCB.KA,Banking,MCB
2024-01-30,125.83992004394531,127.07565233607461,124.27936195128919,125.51509424341849,759027,MCB.KA,Banking,MCB
2024-01-31,126.43307495117188,127.1038989294645,125.02080940751115,125.02080940751115,287765,MCB.KA,Banking,MCB
2024-02-01,127.26629638671875,127.81002159495877,125.34561453723599,127.80296414670168,176938,MCB.KA,Banking,MCB
2024-02-02,129.9566650390625,130.42271523451078,127.26630101719464,127.26630101719464,195987,MCB.KA,Banking,MCB
2024-02-06,131.17123413085938,133.4661658897511,129.2223113468272,129.92844419571696,1607305,MCB.KA,Banking,MCB
2024-02-07,131.06529235839844,131.94090079519137,130.64867664662785,131.37599247386464,305260,MCB.KA,Banking,MCB
2024-02-08,131.06529235839844,131.06529235839844,131.06529235839844,131.06529235839844,0,MCB.KA,Banking,MCB
2024-02-09,129.75894165039062,134.16521359689676,127.17450414568728,131.31244221708602,156627,MCB.KA,Banking,MCB
2024-02-12,128.614990234375,130.63452988411314,127.8170569552779,127.84530829288448,352317,MCB.KA,Banking,MCB
2024-02-13,130.38742065429688,131.2347886564653,125.7693167611913,129.92843863206542,191116,MCB.KA,Banking,MCB
2024-02-14,131.38304138183594,131.69374147710593,128.5514532858152,130.28147615295464,66268,MCB.KA,Banking,MCB
2024-02-15,131.00881958007812,132.66116777209982,129.99905483208653,131.41132045427224,451644,MCB.KA,Banking,MCB
2024-02-16,131.62315368652344,132.18806209896513,130.6345720457993,130.91702086465426,918448,MCB.KA,Banking,MCB
2024-02-19,131.50308227539062,132.75294010070982,129.22227680015902,129.29995182376032,699953,MCB.KA,Banking,MCB
2024-02-20,130.09085083007812,132.57644145782356,129.928443292887,132.0609674986409,215374,MCB.KA,Banking,MCB
2024-02-21,132.39988708496094,132.75295345052083,130.28854634000982,131.65844556233907,323214,MCB.KA,Banking,MCB
2024-02-22,132.498779296875,133.2825872608953,130.63458883849339,133.03543643157784,916771,MCB.KA,Banking,MCB
2024-02-23,135.42916870117188,135.93052759578234,132.04679823590283,132.7388051776483,277694,MCB.KA,Banking,MCB
2024-02-26,136.62257385253906,138.402031560962,134.8713674905293,134.8713674905293,176305,MCB.KA,Banking,MCB
2024-02-27,136.354248046875,137.90066982874686,135.2314887056099,136.989763257248,440567,MCB.KA,Banking,MCB
2024-02-28,138.83982849121094,140.16736161080416,134.2711483868047,134.2711483868047,1383363,MCB.KA,Banking,MCB
2024-02-29,139.81430053710938,141.22656619910038,138.38085175216708,139.80017486356454,868142,MCB.KA,Banking,MCB
2024-03-01,141.43133544921875,141.93269448404928,140.1744199122838,140.52042886729257,195687,MCB.KA,Banking,MCB
2024-03-04,141.63609313964844,142.9848091338354,140.16733588376786,141.22653489548398,3220381,MCB.KA,Banking,MCB
2024-03-05,142.10215759277344,143.34494734603308,141.22654910939218,142.28574822771262,144888,MCB.KA,Banking,MCB
2024-03-06,144.02989196777344,145.11027416895072,141.94680259571996,141.94680259571996,559949,MCB.KA,Banking,MCB
2024-03-07,142.35635375976562,145.30092576643085,141.9326698384158,143.48615959214902,4087394,MCB.KA,Banking,MCB
2024-03-08,141.80557250976562,144.67246951796628,141.22653852992264,144.67246951796628,174300,MCB.KA,Banking,MCB
2024-03-11,140.24502563476562,142.61763210112412,138.4020187298735,142.61763210112412,515982,MCB.KA,Banking,MCB
2024-03-12,140.32972717285156,141.2123929139939,139.49649588508277,141.2123929139939,1048818,MCB.KA,Banking,MCB
2024-03-13,140.24502563476562,141.36777411913894,139.46827530138938,140.5204169757389,215985,MCB.KA,Banking,MCB
2024-03-14,139.74205017089844,141.93881127649672,139.05418118134838,139.7864386452684,344691,MCB.KA,Banking,MCB
2024-03-15,139.72727966308594,140.533495428179,137.5822879611686,140.1562780034694,217322,MCB.KA,Banking,MCB
2024-03-18,138.1000213623047,140.16363937184232,137.50089553421913,139.79381446584802,59655,MCB.KA,Banking,MCB
2024-03-19,142.36041259765625,143.12225106737,138.3145268713085,139.79382662394278,791088,MCB.KA,Banking,MCB
2024-03-20,143.15924072265625,144.23173082282437,142.01278111785786,142.02017355385613,139079,MCB.KA,Banking,MCB
2024-03-21,144.6311492919922,145.71104320756393,139.05419351787828,143.93588780477955,313177,MCB.KA,Banking,MCB
2024-03-22,144.12818908691406,144.9713895748314,142.7524397344003,144.7864770881288,309789,MCB.KA,Banking,MCB
2024-03-26,143.36634826660156,144.80127094639977,143.15184346518387,144.80127094639977,41927,MCB.KA,Banking,MCB
2024-03-27,145.8072052001953,147.04241932119183,143.05570635224225,143.05570635224225,414428,MCB.KA,Banking,MCB
2024-03-28,147.95956420898438,148.15188041025982,145.71103343058613,145.71103343058613,602903,MCB.KA,Banking,MCB
2024-03-29,150.3412322998047,150.84420009287675,147.863411944593,148.6622351786522,239673,MCB.KA,Banking,MCB
2024-04-01,150.85899353027344,151.6282244346651,150.148924684083,150.148924684083,157131,MCB.KA,Banking,MCB
2024-04-02,152.21995544433594,152.67114234594828,150.8885833341551,150.8885833341551,64276,MCB.KA,Banking,MCB
2024-04-03,151.68002319335938,152.68593630741847,150.89598475290776,151.70960422594115,99896,MCB.KA,Banking,MCB
2024-04-04,153.18890380859375,153.69926408725135,148.66964209737142,148.66964209737142,142213,MCB.KA,Banking,MCB
2024-04-08,159.9123077392578,160.87385487621006,151.6356234688062,151.6356234688062,332836,MCB.KA,Banking,MCB
2024-04-09,158.2998809814453,164.20228425536405,154.96405257815871,160.43006510260025,747931,MCB.KA,Banking,MCB
2024-04-15,153.2628631591797,157.90786370145696,151.29539168550832,153.92115112910287,370465,MCB.KA,Banking,MCB
2024-04-16,153.7140350341797,155.2524967682372,152.5157946198191,153.14450149774365,307624,MCB.KA,Banking,MCB
2024-04-17,153.3738250732422,155.68893319420016,151.63564305173006,153.69927288034773,305944,MCB.KA,Banking,MCB
2024-04-18,155.95518493652344,156.43595285399775,153.16670167115197,153.16670167115197,571132,MCB.KA,Banking,MCB
2024-04-19,157.13124084472656,158.1963386033279,153.1223393766642,158.1963386033279,275873,MCB.KA,Banking,MCB
2024-04-22,157.02027893066406,158.75846078347254,156.06613548531453,157.47146584014868,569952,MCB.KA,Banking,MCB
2024-04-23,157.8560791015625,158.43300511627618,156.0661277115327,156.07352014745814,468625,MCB.KA,Banking,MCB
2024-04-24,157.9374542236328,160.49664803765836,157.39751291580367,157.85609227701505,1047692,MCB.KA,Banking,MCB
2024-04-25,158.3368682861328,160.50403719588985,157.47887164589977,159.0247373139001,459644,MCB.KA,Banking,MCB
2024-04-26,157.61941528320312,161.23630323466196,157.40491046871,160.48185709478918,453335,MCB.KA,Banking,MCB
2024-04-29,156.14749145507812,159.0247291259571,155.21553664042798,159.0247291259571,547277,MCB.KA,Banking,MCB
2024-04-30,153.93594360351562,158.65491388447194,153.48475668367973,158.24810415574078,788529,MCB.KA,Banking,MCB
2024-05-02,154.00991821289062,155.2303361533361,151.88712640289089,151.88712640289089,695094,MCB.KA,Banking,MCB
2024-05-03,157.08668518066406,157.70513906561692,150.74755940095736,154.61288143687935,790334,MCB.KA,Banking,MCB
2024-05-06,159.16624450683594,159.44454819006336,154.69793277881604,157.31089448267178,510166,MCB.KA,Banking,MCB
2024-05-07,158.8802032470703,159.90064214975718,158.59416138974947,159.32858202716938,1130463,MCB.KA,Banking,MCB
2024-05-08,157.21812438964844,159.01936609933026,156.66925519763345,158.71014501616926,1140064,MCB.KA,Banking,MCB
2024-05-09,157.712890625,158.32361820988754,156.93209969574417,157.19493880507443,299968,MCB.KA,Banking,MCB
2024-05-10,157.0944366455078,159.05028881723229,156.93208791603212,159.05028881723229,432199,MCB.KA,Banking,MCB
2024-05-13,157.69741821289062,158.42408887253188,156.94754476787344,157.68195362131573,417144,MCB.KA,Banking,MCB
2024-05-14,161.42359924316406,162.3203569102408,157.32635496071813,157.69743442049162,413194,MCB.KA,Banking,MCB
2024-05-15,164.1138458251953,164.74003793425635,160.7974045466722,161.50089602261045,417165,MCB.KA,Banking,MCB
2024-05-16,167.8863983154297,168.14151098900518,163.88965668813378,164.66272110647404,257407,MCB.KA,Banking,MCB
2024-05-17,167.27569580078125,167.9096025398543,164.97195515939447,167.75499200320436,165726,MCB.KA,Banking,MCB
2024-05-20,163.87420654296875,167.2756973611354,161.26125659993622,166.9819290815408,500372,MCB.KA,Banking,MCB
2024-05-21,164.65499877929688,166.20885405200397,160.22533105956205,164.64726058546498,261924,MCB.KA,Banking,MCB
2024-05-22,161.7792205810547,166.12383954777573,160.79742530634422,165.43581257479647,189820,MCB.KA,Banking,MCB
2024-05-23,158.8029022216797,163.03929221998885,158.09168432386338,161.9647330771103,864106,MCB.KA,Banking,MCB
2024-05-24,162.83056640625,164.27619313107473,158.88020665488048,160.72009199665,1565614,MCB.KA,Banking,MCB
2024-05-27,159.79244995117188,164.64729468000604,158.55555367273448,163.8510390882279,366234,MCB.KA,Banking,MCB
2024-05-28,159.79244995117188,159.79244995117188,159.79244995117188,159.79244995117188,0,MCB.KA,Banking,MCB
2024-05-29,158.1148681640625,161.57046713694146,156.24405364431593,159.88519232841952,326987,MCB.KA,Banking,MCB
2024-05-30,156.40640258789062,160.3335595481491,155.81886606619318,158.20763234596473,657317,MCB.KA,Banking,MCB
2024-05-31,160.8979034423828,161.64777688247406,155.58694279187776,156.93207914540812,671117,MCB.KA,Banking,MCB
2024-06-03,159.36724853515625,163.88968076525032,158.86476130782518,160.91337759897937,163638,MCB.KA,Banking,MCB
2024-06-04,157.8984375,160.61962807339,156.7774962392548,159.36725545600694,361996,MCB.KA,Banking,MCB
2024-06-05,157.19491577148438,159.24354355479886,155.77248007480063,158.47820553515697,151942,MCB.KA,Banking,MCB
2024-06-06,155.98895263671875,157.70515675687284,155.6951843543054,156.24406533523117,301423,MCB.KA,Banking,MCB
2024-06-07,154.1799774169922,156.92435860256242,149.20144041926477,156.92435860256242,699289,MCB.KA,Banking,MCB
2024-06-10,154.14906311035156,156.15903561389234,153.4533097492952,154.17999229743728,167872,MCB.KA,Banking,MCB
2024-06-11,152.14682006835938,154.03309930734198,151.52063972014568,154.03309930734198,200580,MCB.KA,Banking,MCB
2024-06-12,152.92759704589844,155.30862488934727,150.7862054701715,153.02808739119612,356711,MCB.KA,Banking,MCB
2024-06-13,165.92282104492188,165.92282104492188,154.61288475068093,154.61288475068093,1630443,MCB.KA,Banking,MCB
2024-06-14,173.36744689941406,177.0317770107483,166.2088736127113,166.97421174242848,819530,MCB.KA,Banking,MCB
2024-06-20,188.10205078125,188.10205078125,173.3674322092171,173.47566076218564,1830228,MCB.KA,Banking,MCB
2024-06-21,189.65591430664062,197.36336827899626,189.01426935914145,189.40080160731964,1769890,MCB.KA,Banking,MCB
2024-06-24,190.5758514404297,195.00550743426487,184.07437658749146,189.40079017401345,416046,MCB.KA,Banking,MCB
2024-06-25,186.22349548339844,192.95689205465484,185.53546859254217,185.6900791238305,74166,MCB.KA,Banking,MCB
2024-06-26,185.61277770996094,189.39306236901814,184.62325616539164,186.22349343042666,573110,MCB.KA,Banking,MCB
2024-06-27,183.1776123046875,190.15838308674898,179.52102089409027,187.83146342473745,141738,MCB.KA,Banking,MCB
2024-06-28,175.50108337402344,183.13122522656172,173.5529577833232,182.09532176170765,1459298,MCB.KA,Banking,MCB
2024-07-01,177.37193298339844,180.43326200846383,176.06545200105344,176.25099174040213,512174,MCB.KA,Banking,MCB
2024-07-02,177.8589630126953,179.24274333840557,177.4183105661888,178.56244277370584,504332,MCB.KA,Banking,MCB
2024-07-03,178.91029357910156,181.6701392286251,178.2145403174878,179.24271741460285,364787,MCB.KA,Banking,MCB
2024-07-04,177.97488403320312,180.12400208434713,177.6115428278058,178.57787331109094,339610,MCB.KA,Banking,MCB
2024-07-05,176.3824005126953,179.73749763754944,175.14549258473528,179.1422346650662,719151,MCB.KA,Banking,MCB
2024-07-08,174.61981201171875,177.4183017105948,173.93951148097528,176.6452372151238,379690,MCB.KA,Banking,MCB
2024-07-09,173.21282958984375,177.03177009854812,172.41657410033167,176.2587056003012,456510,MCB.KA,Banking,MCB
2024-07-10,170.89364624023438,175.33104097016863,170.53030496080623,175.33104097016863,273743,MCB.KA,Banking,MCB
2024-07-11,169.30885314941406,172.30834720630565,168.6285644056867,170.83952936386413,656831,MCB.KA,Banking,MCB
2024-07-12,170.4298095703125,171.60485914964636,167.75500113613816,170.83953282295352,773155,MCB.KA,Banking,MCB
2024-07-15,177.35646057128906,178.50059275676514,170.84725873544397,173.1664522929387,2053735,MCB.KA,Banking,MCB
2024-07-16,177.35646057128906,177.35646057128906,177.35646057128906,177.35646057128906,0,MCB.KA,Banking,MCB
2024-07-17,177.35646057128906,177.35646057128906,177.35646057128906,177.35646057128906,0,MCB.KA,Banking,MCB
2024-07-18,180.15493774414062,180.87389383056805,177.03176249560568,177.80482696065198,527004,MCB.KA,Banking,MCB
2024-07-19,177.13226318359375,180.15493625190686,176.25869657059837,180.15493625190686,428591,MCB.KA,Banking,MCB
2024-07-22,174.0090789794922,178.4232822999953,173.56070017070346,175.48563495043012,343597,MCB.KA,Banking,MCB
2024-07-23,175.39288330078125,176.25098539583252,173.94724461695665,173.94724461695665,299486,MCB.KA,Banking,MCB
2024-07-24,176.52928161621094,178.56243321059486,175.4856398327153,176.25097792701396,257161,MCB.KA,Banking,MCB
2024-07-25,173.52978515625,178.42328474108572,172.84948463760404,177.10133928708558,93940,MCB.KA,Banking,MCB
2024-07-26,173.74624633789062,175.4856414625191,173.2437591314092,175.09138281417347,91587,MCB.KA,Banking,MCB
2024-07-29,175.7252960205078,176.64524469644468,171.6203252630666,171.6203252630666,298252,MCB.KA,Banking,MCB
2024-07-30,176.4751739501953,177.79711951660244,174.34152004577962,177.40284904794,133032,MCB.KA,Banking,MCB
2024-07-31,176.21229553222656,178.34594896074626,174.7125487572997,177.0240154852157,260236,MCB.KA,Banking,MCB
2024-08-01,175.4469757080078,177.80482465503002,174.3260346074316,177.79709825704967,201670,MCB.KA,Banking,MCB
2024-08-02,174.30284118652344,176.86940900746677,173.9008443726309,176.86940900746677,130111,MCB.KA,Banking,MCB
2024-08-05,171.6203155517578,176.25870245856208,171.04051718840728,176.25870245856208,407463,MCB.KA,Banking,MCB
2024-08-06,171.17193603515625,173.16644381244797,170.84725036853123,173.05048885866327,413004,MCB.KA,Banking,MCB
2024-08-07,170.97866821289062,173.29013523555574,170.73129371526971,172.77218345376008,335041,MCB.KA,Banking,MCB
2024-08-08,172.24649047851562,174.6893770036342,171.24150432111594,171.59711916303675,801534,MCB.KA,Banking,MCB
2024-08-09,174.90582275390625,176.25095907380978,172.3933634215297,173.92402765036698,214356,MCB.KA,Banking,MCB
2024-08-12,176.088623046875,177.78163611405907,174.7125692416627,177.03176263867593,237849,MCB.KA,Banking,MCB
2024-08-13,176.1427459716797,177.02403900446322,174.75122755254048,177.01630081022805,79688,MCB.KA,Banking,MCB
2024-08-15,178.7711639404297,180.89709129539696,175.57840381078623,177.02404243346302,777507,MCB.KA,Banking,MCB
2024-08-16,175.23997497558594,179.77661937628073,174.14603174480885,179.77661937628073,1233576,MCB.KA,Banking,MCB
2024-08-19,173.55079650878906,176.156958672061,171.3307406262511,174.54821932345772,171191,MCB.KA,Banking,MCB
2024-08-20,172.06272888183594,174.5482283583923,171.33074949464313,172.28795142040175,85950,MCB.KA,Banking,MCB
2024-08-21,171.56399536132812,173.3818786055087,171.33073356582437,172.9394728481326,364263,MCB.KA,Banking,MCB
2024-08-22,173.56687927246094,173.74384157447963,170.92854784526352,170.92854784526352,228906,MCB.KA,Banking,MCB
2024-08-23,173.78404235839844,174.85385532428572,172.93945188283425,173.58294997248817,285812,MCB.KA,Banking,MCB
2024-08-26,172.50511169433594,174.13798101821502,172.13509627387725,173.84035591685492,279960,MCB.KA,Banking,MCB
2024-08-27,171.73292541503906,172.93144064794558,171.3307405780015,172.53729508911417,79547,MCB.KA,Banking,MCB
2024-08-28,170.56658935546875,173.34166223582525,169.76221969312155,173.1325305421495,197759,MCB.KA,Banking,MCB
2024-08-29,171.29052734375,172.13511799425777,168.9176391532436,172.13511799425777,257775,MCB.KA,Banking,MCB
2024-08-30,172.37643432617188,173.10036216836525,169.73005106065554,169.73005106065554,279037,MCB.KA,Banking,MCB
2024-09-02,172.35227966308594,173.7438356508742,171.4192079703825,172.39250059830192,72778,MCB.KA,Banking,MCB
2024-09-03,170.6470184326172,172.8590349972685,170.4459260176489,171.97423573563216,157357,MCB.KA,Banking,MCB
2024-09-04,172.89926147460938,173.32557642610453,170.92855819952106,172.08685251064276,127736,MCB.KA,Banking,MCB
2024-09-05,174.60452270507812,176.92109890967146,171.01702872958342,171.60421512698068,321410,MCB.KA,Banking,MCB
2024-09-06,176.1167449951172,176.92111470258402,173.10035859211663,176.14087510444458,232402,MCB.KA,Banking,MCB
2024-09-09,176.02020263671875,176.96131360440654,174.19428019152647,176.1167230620079,198933,MCB.KA,Banking,MCB
