date,sector,year,month,quarter,month_name,yearmonth,avg_close,avg_daily_return,total_volume,avg_volatility,stock_count
2023-06-29,Energy,2023,6,2,Jun,2023-06,50.618,0.0,0,0.0212072923009994,5
2023-06-29,Fertilizer,2023,6,2,Jun,2023-06,84.66,0.0,0,0.01132937678836565,4
2023-06-29,Technology,2023,6,2,Jun,2023-06,141.92,0.0,0,0.0232469778418905,4
2023-06-30,Banking,2023,6,2,Jun,2023-06,56.77,0.0,0,0.01419348848356597,5
2023-06-30,Cement,2023,6,2,Jun,2023-06,175.7875,0.0,0,0.017837509646996843,4
2023-06-30,Energy,2023,6,2,Jun,2023-06,50.618,0.0,0,0.021101408739639286,5
2023-06-30,Fertilizer,2023,6,2,Jun,2023-06,84.66,0.0,0,0.011295079925609927,4
2023-06-30,Technology,2023,6,2,Jun,2023-06,141.92,0.0,0,0.023239643935918188,4
2023-07-03,Banking,2023,7,3,Jul,2023-07,60.358000000000004,0.06111175740910979,16316504,0.01807424234781552,5
2023-07-03,Cement,2023,7,3,Jul,2023-07,188.97500000000002,0.07499359200250144,6018831,0.02213507118479595,4
2023-07-03,Energy,2023,7,3,Jul,2023-07,54.480000000000004,0.08285663475504235,11847377,0.02575534666232024,5
2023-07-03,Fertilizer,2023,7,3,Jul,2023-07,89.0325,0.04426891974041486,5191707,0.014342347879193931,4
2023-07-03,Technology,2023,7,3,Jul,2023-07,200.95666666666668,0.07478073692066782,4106545,0.024911677294698953,3
2023-07-04,Banking,2023,7,3,Jul,2023-07,59.996,-0.0062620248216393335,10943452,0.017623404237537128,5
2023-07-04,Cement,2023,7,3,Jul,2023-07,185.3175,-0.01018632199176464,29130061,0.022302454855275454,4
2023-07-04,Energy,2023,7,3,Jul,2023-07,54.996,0.006525507772964967,48880952,0.02573934463393624,5
2023-07-04,Fertilizer,2023,7,3,Jul,2023-07,86.815,-0.020375106197648984,2117072,0.014836689269342854,4
2023-07-04,Technology,2023,7,3,Jul,2023-07,154.9875,-0.004364897104347759,22564060,0.026571773564350573,4
2023-07-05,Banking,2023,7,3,Jul,2023-07,60.089999999999996,0.001329491240264069,6910894,0.017663414736934935,5
2023-07-05,Cement,2023,7,3,Jul,2023-07,184.4775,0.004083922597335504,12221678,0.0223409354893501,4
2023-07-05,Energy,2023,7,3,Jul,2023-07,55.081999999999994,0.004374058254764246,32057476,0.025840764541828393,5
2023-07-05,Fertilizer,2023,7,3,Jul,2023-07,85.97500000000001,-0.0026918634495378124,4034682,0.01504589156157262,4
2023-07-05,Technology,2023,7,3,Jul,2023-07,159.10250000000002,0.02093906502064613,18681019,0.027010705462493914,4
2023-07-06,Banking,2023,7,3,Jul,2023-07,61.403999999999996,0.023438648707857678,19749925,0.01773926431178291,5
2023-07-06,Cement,2023,7,3,Jul,2023-07,189.0625,0.015387619339049197,10382595,0.022452276158342683,4
2023-07-06,Energy,2023,7,3,Jul,2023-07,56.436,0.020009094072229727,37263056,0.02608041910189348,5
2023-07-06,Fertilizer,2023,7,3,Jul,2023-07,87.935,0.006014914795271942,3200195,0.015268534988187334,4
2023-07-06,Technology,2023,7,3,Jul,2023-07,158.7175,0.0002520487867448129,13030453,0.026447998249807234,4
2023-07-07,Banking,2023,7,3,Jul,2023-07,61.42999999999999,-0.0006411880626765454,3939920,0.017707730246028123,5
2023-07-07,Cement,2023,7,3,Jul,2023-07,188.5925,0.0011817971763400104,6904161,0.021257740895200678,4
2023-07-07,Energy,2023,7,3,Jul,2023-07,55.89,-0.011170652254515478,9321181,0.025498496304043307,5
2023-07-07,Fertilizer,2023,7,3,Jul,2023-07,87.5475,0.007115225408609954,2098333,0.015354488852823053,4
2023-07-07,Technology,2023,7,3,Jul,2023-07,162.8,0.04908700546385569,39530058,0.027450110220911046,4
2023-07-10,Banking,2023,7,3,Jul,2023-07,62.73,0.028015288345371682,8805801,0.019298811368823592,5
2023-07-10,Cement,2023,7,3,Jul,2023-07,188.9675,0.002074341312087613,10220682,0.020938859113204603,4
2023-07-10,Energy,2023,7,3,Jul,2023-07,56.376,0.012809848161005277,26209085,0.025669072369612977,5
2023-07-10,Fertilizer,2023,7,3,Jul,2023-07,86.9675,-0.005099100618367075,1725762,0.01533543018400894,4
2023-07-10,Technology,2023,7,3,Jul,2023-07,163.68,0.013826742244789803,27327713,0.026680058389545864,4
2023-07-11,Banking,2023,7,3,Jul,2023-07,63.029999999999994,0.0010674084828411479,8201715,0.01933394232135481,5
2023-07-11,Cement,2023,7,3,Jul,2023-07,193.035,0.025743436220829696,23801592,0.020781871419144594,4
2023-07-11,Energy,2023,7,3,Jul,2023-07,56.83,0.007889742920997755,28246678,0.025625521456437574,5
2023-07-11,Fertilizer,2023,7,3,Jul,2023-07,86.905,0.017595813931455456,5693680,0.01602230333511949,4
2023-07-11,Technology,2023,7,3,Jul,2023-07,162.85000000000002,-0.0032312933017767387,25203489,0.02662667710390537,4
2023-07-12,Banking,2023,7,3,Jul,2023-07,63.694,0.009520142056749958,11793072,0.01934045325929562,5
2023-07-12,Cement,2023,7,3,Jul,2023-07,195.3075,0.003820128246317861,18119747,0.020560679278600127,4
2023-07-12,Energy,2023,7,3,Jul,2023-07,57.227999999999994,0.004447654403659751,30632775,0.025496129390911615,5
2023-07-12,Fertilizer,2023,7,3,Jul,2023-07,86.8975,0.006025512237121278,3658610,0.01587227534247535,4
2023-07-12,Technology,2023,7,3,Jul,2023-07,162.13,-0.009129622191178188,16165363,0.026057980453878353,4
2023-07-13,Banking,2023,7,3,Jul,2023-07,62.676,-0.016056023437874177,10237436,0.019783550718026746,5
2023-07-13,Cement,2023,7,3,Jul,2023-07,195.815,-0.006783968894355119,12520802,0.020688389121267897,4
2023-07-13,Energy,2023,7,3,Jul,2023-07,56.976,-0.006272332374263323,31675205,0.025576163677583984,5
2023-07-13,Fertilizer,2023,7,3,Jul,2023-07,86.1525,-0.014430697377506213,2565645,0.01624243657409508,4
2023-07-13,Technology,2023,7,3,Jul,2023-07,159.24,-0.010549393708033955,18060968,0.02618469375619593,4
2023-07-14,Banking,2023,7,3,Jul,2023-07,62.63199999999999,0.0004751707736455835,5200996,0.019592394271609595,5
2023-07-14,Cement,2023,7,3,Jul,2023-07,194.79749999999999,-0.008831992273775402,4773487,0.020248257671314315,4
2023-07-14,Energy,2023,7,3,Jul,2023-07,56.128,-0.013513869643277299,7693497,0.025805256327862024,5
2023-07-14,Fertilizer,2023,7,3,Jul,2023-07,85.31,-0.00829454976881841,1404069,0.016221480705677416,4
2023-07-14,Technology,2023,7,3,Jul,2023-07,157.75,0.0052146530345388575,33682098,0.02681429957355554,4
2023-07-17,Banking,2023,7,3,Jul,2023-07,62.931999999999995,0.002793449926783076,5546160,0.01967138724024061,5
2023-07-17,Cement,2023,7,3,Jul,2023-07,193.995,-0.01123617126835666,4066662,0.020510548519520305,4
2023-07-17,Energy,2023,7,3,Jul,2023-07,56.102,0.007109946059966154,16758564,0.02332592418067221,5
2023-07-17,Fertilizer,2023,7,3,Jul,2023-07,84.5175,-0.0059457694290891705,1324007,0.01614655092557748,4
2023-07-17,Technology,2023,7,3,Jul,2023-07,155.9325,2.6453793879360754e-05,22574122,0.02686033815592645,4
2023-07-18,Banking,2023,7,3,Jul,2023-07,63.41600000000001,0.0043626022232863045,11471138,0.019753802323523077,5
2023-07-18,Cement,2023,7,3,Jul,2023-07,193.58749999999998,-0.009453973666968263,3447905,0.020607340910602026,4
2023-07-18,Energy,2023,7,3,Jul,2023-07,55.077999999999996,-0.015730523961168676,10502485,0.023060249035399275,5
2023-07-18,Fertilizer,2023,7,3,Jul,2023-07,84.0725,-0.004850423124465181,961411,0.0160243462761194,4
2023-07-18,Technology,2023,7,3,Jul,2023-07,156.2025,0.0036868070846830803,14083817,0.02666327189674203,4
2023-07-19,Banking,2023,7,3,Jul,2023-07,65.672,0.02918797185283406,15073940,0.020716869491295024,5
2023-07-19,Cement,2023,7,3,Jul,2023-07,192.2825,-0.016531198512747564,6497543,0.02089226674841857,4
2023-07-19,Energy,2023,7,3,Jul,2023-07,55.472,0.0034608194917705726,24504976,0.023102246784604912,5
2023-07-19,Fertilizer,2023,7,3,Jul,2023-07,83.3925,-0.010746364683551168,1667630,0.016315299244143718,4
2023-07-19,Technology,2023,7,3,Jul,2023-07,154.3225,-0.02421197815267781,9740293,0.026378048465700514,4
2023-07-20,Banking,2023,7,3,Jul,2023-07,65.892,3.3795481779841374e-05,11240021,0.02056539481880471,5
2023-07-20,Cement,2023,7,3,Jul,2023-07,193.9275,0.016111319016081982,7167761,0.020880715695709054,4
2023-07-20,Energy,2023,7,3,Jul,2023-07,56.620000000000005,0.020372579451193085,26127645,0.023079151098205325,5
2023-07-20,Fertilizer,2023,7,3,Jul,2023-07,84.6175,0.011437588583658398,1624842,0.016398555438258265,4
2023-07-20,Technology,2023,7,3,Jul,2023-07,155.7625,0.01444843216659314,15704857,0.025251987849280462,4
2023-07-21,Banking,2023,7,3,Jul,2023-07,67.98400000000001,0.03306206579496394,18896696,0.021473401147138346,5
2023-07-21,Cement,2023,7,3,Jul,2023-07,194.29250000000002,0.009679720616875692,9653331,0.02097219802073702,4
2023-07-21,Energy,2023,7,3,Jul,2023-07,56.294,-0.0029874210041307856,18556672,0.023051887852962062,5
2023-07-21,Fertilizer,2023,7,3,Jul,2023-07,84.41,0.0016171281358560718,2105213,0.016242864246166517,4
2023-07-21,Technology,2023,7,3,Jul,2023-07,157.59,0.005269812772001337,12964784,0.02442518321097293,4
2023-07-24,Banking,2023,7,3,Jul,2023-07,69.042,0.012313456326113803,7506264,0.021146289983653213,5
2023-07-24,Cement,2023,7,3,Jul,2023-07,193.51749999999998,-0.008711051185115837,2184876,0.02084052235185338,4
2023-07-24,Energy,2023,7,3,Jul,2023-07,56.52,0.007133626677343741,15312741,0.022713525121141897,5
2023-07-24,Fertilizer,2023,7,3,Jul,2023-07,84.27,0.0047949909986573225,2142478,0.0162653898792624,4
2023-07-24,Technology,2023,7,3,Jul,2023-07,156.8775,-0.00875248058464953,7175545,0.024297438112207203,4
2023-07-25,Banking,2023,7,3,Jul,2023-07,70.308,0.019811771165392233,20445591,0.02188596259223253,5
2023-07-25,Cement,2023,7,3,Jul,2023-07,193.755,0.002001607053729648,2957718,0.020472701051172527,4
2023-07-25,Energy,2023,7,3,Jul,2023-07,57.198,0.008245614052638305,25021948,0.022700590277608235,5
2023-07-25,Fertilizer,2023,7,3,Jul,2023-07,84.675,0.008549196995527752,6397576,0.01614060295559937,4
2023-07-25,Technology,2023,7,3,Jul,2023-07,158.07,0.009642762353721912,10352234,0.02410535645737939,4
2023-07-26,Banking,2023,7,3,Jul,2023-07,70.804,0.007164385599989775,25348871,0.021906931909129533,5
2023-07-26,Cement,2023,7,3,Jul,2023-07,194.10250000000002,0.003306064237403511,5926072,0.02043069731421325,4
2023-07-26,Energy,2023,7,3,Jul,2023-07,57.536,-1.6059699666981507e-05,14342341,0.022762007717988884,5
2023-07-26,Fertilizer,2023,7,3,Jul,2023-07,84.495,0.0008395436678503287,4535476,0.016081788369144534,4
2023-07-26,Technology,2023,7,3,Jul,2023-07,159.4425,0.012828545507295175,22672464,0.024146283637737034,4
2023-07-27,Banking,2023,7,3,Jul,2023-07,70.804,0.0,0,0.021939057995570006,5
2023-07-27,Cement,2023,7,3,Jul,2023-07,194.10250000000002,0.0,0,0.020194531812173712,4
2023-07-27,Energy,2023,7,3,Jul,2023-07,57.536,0.0,0,0.022478811993226946,5
2023-07-27,Fertilizer,2023,7,3,Jul,2023-07,84.495,0.0,0,0.015938254190381293,4
2023-07-27,Technology,2023,7,3,Jul,2023-07,159.4425,0.0,0,0.023956218915788703,4
2023-07-28,Banking,2023,7,3,Jul,2023-07,70.804,0.0,0,0.021860078766248563,5
2023-07-28,Cement,2023,7,3,Jul,2023-07,194.10250000000002,0.0,0,0.0201702856095193,4
2023-07-28,Energy,2023,7,3,Jul,2023-07,57.536,0.0,0,0.02231491794234823,5
2023-07-28,Fertilizer,2023,7,3,Jul,2023-07,84.495,0.0,0,0.015798217484960974,4
2023-07-28,Technology,2023,7,3,Jul,2023-07,159.4425,0.0,0,0.023837353998309718,4
2023-07-31,Banking,2023,7,3,Jul,2023-07,72.774,0.03651466283039155,24959450,0.02402402615086107,5
2023-07-31,Cement,2023,7,3,Jul,2023-07,196.6525,0.0243257419591818,14033806,0.020252283630922713,4
2023-07-31,Energy,2023,7,3,Jul,2023-07,63.702,0.09527291571177213,72763867,0.02758716825928283,5
2023-07-31,Fertilizer,2023,7,3,Jul,2023-07,83.7975,-0.009835093595103012,3961737,0.01584513837705165,4
2023-07-31,Technology,2023,7,3,Jul,2023-07,160.1875,0.003979581295487228,24844088,0.023363678988627894,4
2023-08-01,Banking,2023,8,3,Aug,2023-08,72.978,0.0018577382172503265,10456906,0.02368262900773477,5
2023-08-01,Cement,2023,8,3,Aug,2023-08,198.3775,0.014771046568517632,15088824,0.02039242459163266,4
2023-08-01,Energy,2023,8,3,Aug,2023-08,62.75599999999999,-0.014008361994210872,32442072,0.027844369695156856,5
2023-08-01,Fertilizer,2023,8,3,Aug,2023-08,84.9,0.0070303357186660975,5014995,0.015930013481304267,4
2023-08-01,Technology,2023,8,3,Aug,2023-08,161.48000000000002,0.026183337446559596,49860260,0.023990145484708805,4
2023-08-02,Banking,2023,8,3,Aug,2023-08,73.898,0.013402229285111922,24147532,0.023863250376657645,5
2023-08-02,Cement,2023,8,3,Aug,2023-08,198.51500000000001,0.0017938590458013715,8447689,0.020350720325147235,4
2023-08-02,Energy,2023,8,3,Aug,2023-08,64.30799999999999,0.0237096166380808,57401788,0.02782741347337534,5
2023-08-02,Fertilizer,2023,8,3,Aug,2023-08,86.52,0.02101171960333617,11390171,0.016325720271436903,4
2023-08-02,Technology,2023,8,3,Aug,2023-08,163.615,0.010041816347415355,31132560,0.02378912319246803,4
2023-08-03,Banking,2023,8,3,Aug,2023-08,73.572,0.0029983320545127643,18715660,0.02430345719773536,5
2023-08-03,Cement,2023,8,3,Aug,2023-08,201.26,0.013166078894669475,21132607,0.020404972609488762,4
2023-08-03,Energy,2023,8,3,Aug,2023-08,63.384,-0.013244598115274609,51528241,0.027986487150496564,5
2023-08-03,Fertilizer,2023,8,3,Aug,2023-08,86.3375,-0.00637860694418288,3754496,0.01635021334161865,4
2023-08-03,Technology,2023,8,3,Aug,2023-08,160.995,-0.029707316809650663,18188936,0.024471167483640387,4
2023-08-04,Banking,2023,8,3,Aug,2023-08,72.924,-0.008192958394646177,6250978,0.02443685364872287,5
2023-08-04,Cement,2023,8,3,Aug,2023-08,201.4425,-0.009934676582333823,7460701,0.020649990568703327,4
2023-08-04,Energy,2023,8,3,Aug,2023-08,64.312,0.011195048082928039,43702829,0.027924049165859343,5
2023-08-04,Fertilizer,2023,8,3,Aug,2023-08,85.295,-0.003476666093430947,2080319,0.016415972020869946,4
2023-08-04,Technology,2023,8,3,Aug,2023-08,159.4225,-0.008296265307392442,6918093,0.024266585756284695,4
2023-08-07,Banking,2023,8,3,Aug,2023-08,72.09400000000001,-0.008305471599958914,9523165,0.023928910170851598,5
2023-08-07,Cement,2023,8,3,Aug,2023-08,201.94500000000002,-0.006756481641570472,6008004,0.019182225433406336,4
2023-08-07,Energy,2023,8,3,Aug,2023-08,62.95399999999999,-0.01799010094801441,47389014,0.027143462323173655,5
2023-08-07,Fertilizer,2023,8,3,Aug,2023-08,85.0275,-0.001349749732646982,3104759,0.01560156393027666,4
2023-08-07,Technology,2023,8,3,Aug,2023-08,158.1825,-0.014987955256452856,7917205,0.023495404682054924,4
2023-08-08,Banking,2023,8,3,Aug,2023-08,71.626,-0.011091710529455567,5455402,0.02411178246481,5
2023-08-08,Cement,2023,8,3,Aug,2023-08,198.32249999999996,-0.03737080406865462,18448897,0.020561186057045565,4
2023-08-08,Energy,2023,8,3,Aug,2023-08,58.698,-0.060712775390076204,49813578,0.029668694394498697,5
2023-08-08,Fertilizer,2023,8,3,Aug,2023-08,85.805,0.0008465547203462265,6075519,0.014858839313159136,4
2023-08-08,Technology,2023,8,3,Aug,2023-08,154.475,-0.025207938020448212,12342376,0.02341579834752515,4
2023-08-09,Banking,2023,8,3,Aug,2023-08,73.4,0.02329725729055556,6370860,0.02426049954339323,5
2023-08-09,Cement,2023,8,3,Aug,2023-08,201.50999999999996,0.027672520243101573,15663553,0.021118797247977068,4
2023-08-09,Energy,2023,8,3,Aug,2023-08,61.81,0.05156300988261715,72943776,0.030842776957059097,5
2023-08-09,Fertilizer,2023,8,3,Aug,2023-08,86.2375,0.002871327941509516,1518376,0.0149012579546586,4
2023-08-09,Technology,2023,8,3,Aug,2023-08,155.01749999999998,0.011269870458501946,15197538,0.02346146068677394,4
2023-08-10,Banking,2023,8,3,Aug,2023-08,72.962,-0.009889805322508782,28472234,0.02460857897853632,5
2023-08-10,Cement,2023,8,3,Aug,2023-08,201.8425,-0.003550808168878261,10231786,0.021258442740675003,4
2023-08-10,Energy,2023,8,3,Aug,2023-08,59.778,-0.03578017811985277,43249255,0.0318590451676915,5
2023-08-10,Fertilizer,2023,8,3,Aug,2023-08,86.1,-0.007000295385882621,2053049,0.015151728073576863,4
2023-08-10,Technology,2023,8,3,Aug,2023-08,151.95,-0.022679335974864295,7598261,0.023991933628245338,4
2023-08-11,Banking,2023,8,3,Aug,2023-08,74.518,0.024503409288009648,29333116,0.025045534974502397,5
2023-08-11,Cement,2023,8,3,Aug,2023-08,203.83,0.008271164535466474,8779335,0.02138045647191086,4
2023-08-11,Energy,2023,8,3,Aug,2023-08,61.029999999999994,0.01653387032455784,45991081,0.031956062367215196,5
2023-08-11,Fertilizer,2023,8,3,Aug,2023-08,87.66250000000001,0.013920050827203656,4655022,0.015409175050967913,4
2023-08-11,Technology,2023,8,3,Aug,2023-08,152.055,-0.0008611102571869089,5569361,0.02400199236754776,4
2023-08-14,Banking,2023,8,3,Aug,2023-08,74.518,0.0,0,0.022840818785263284,5
2023-08-14,Cement,2023,8,3,Aug,2023-08,203.83,0.0,0,0.016413114991345765,4
2023-08-14,Energy,2023,8,3,Aug,2023-08,61.029999999999994,0.0,0,0.02803479454291501,5
2023-08-14,Fertilizer,2023,8,3,Aug,2023-08,87.66250000000001,0.0,0,0.012710377294685875,4
2023-08-14,Technology,2023,8,3,Aug,2023-08,152.055,0.0,0,0.02046566979652151,4
2023-08-15,Banking,2023,8,3,Aug,2023-08,74.096,-0.004887385263164812,4886480,0.022671426700079524,5
2023-08-15,Cement,2023,8,3,Aug,2023-08,205.15,-0.0054470748872844366,2741913,0.016099968298364332,4
2023-08-15,Energy,2023,8,3,Aug,2023-08,60.802,-0.0013096158272054791,27720599,0.02800393651950256,5
2023-08-15,Fertilizer,2023,8,3,Aug,2023-08,88.31,0.0057195838787335584,3014864,0.0122063657610351,4
2023-08-15,Technology,2023,8,3,Aug,2023-08,157.69,0.021392644011663187,6852147,0.020861285384153515,4
2023-08-16,Banking,2023,8,3,Aug,2023-08,73.968,-0.002030815581706524,3468447,0.022667838414613648,5
2023-08-16,Cement,2023,8,3,Aug,2023-08,204.74499999999998,-0.01474019712157601,3681014,0.01623357537186331,4
2023-08-16,Energy,2023,8,3,Aug,2023-08,59.612,-0.0190434216982573,21912509,0.028209270670924925,5
2023-08-16,Fertilizer,2023,8,3,Aug,2023-08,87.035,-0.01125013378430309,9042653,0.012410691540623901,4
2023-08-16,Technology,2023,8,3,Aug,2023-08,158.3525,-0.006027508498055695,5125604,0.02026990419334711,4
2023-08-17,Banking,2023,8,3,Aug,2023-08,73.83,-0.0009164581218367163,8920737,0.022525390956804392,5
2023-08-17,Cement,2023,8,3,Aug,2023-08,204.32999999999998,0.0021910618901405943,4267010,0.01581918779352585,4
2023-08-17,Energy,2023,8,3,Aug,2023-08,60.248000000000005,0.008562258014482049,19097741,0.028018399371926416,5
2023-08-17,Fertilizer,2023,8,3,Aug,2023-08,84.5375,-0.010450350787925972,4958253,0.012715283685305456,4
2023-08-17,Technology,2023,8,3,Aug,2023-08,162.6575,0.017775903777684787,10404554,0.020673400894902206,4
2023-08-18,Banking,2023,8,3,Aug,2023-08,73.48400000000001,-0.0016599091316537695,5779922,0.022562381290355763,5
2023-08-18,Cement,2023,8,3,Aug,2023-08,201.405,-0.013296525049380226,4543450,0.01607224259718788,4
2023-08-18,Energy,2023,8,3,Aug,2023-08,60.524,0.005494464129288357,54078236,0.027949803894614027,5
2023-08-18,Fertilizer,2023,8,3,Aug,2023-08,84.36,0.0016190630216178503,5229860,0.012526018636008749,4
2023-08-18,Technology,2023,8,3,Aug,2023-08,162.035,-0.004598791699922722,5705571,0.01804195310910188,4
2023-08-21,Banking,2023,8,3,Aug,2023-08,71.44800000000001,-0.0269618947539102,5261922,0.021993213833876292,5
2023-08-21,Cement,2023,8,3,Aug,2023-08,199.23499999999999,-0.006034117980255743,4860919,0.016226971769401632,4
2023-08-21,Energy,2023,8,3,Aug,2023-08,59.120000000000005,-0.021135253249045926,16374004,0.027973019156485847,5
2023-08-21,Fertilizer,2023,8,3,Aug,2023-08,83.4925,-0.009999946607025162,4430961,0.012637869242255623,4
2023-08-21,Technology,2023,8,3,Aug,2023-08,160.4425,-0.021257252124990716,6511336,0.018259133915804953,4
2023-08-22,Banking,2023,8,3,Aug,2023-08,71.44200000000001,0.00166755366974074,5031733,0.0217919665588913,5
2023-08-22,Cement,2023,8,3,Aug,2023-08,198.1175,-0.0048708661633912465,2962312,0.015510147923387464,4
2023-08-22,Energy,2023,8,3,Aug,2023-08,60.108000000000004,0.011944125789863503,23241249,0.028026930316220645,5
2023-08-22,Fertilizer,2023,8,3,Aug,2023-08,83.19749999999999,-0.0020114247116795325,1241576,0.011617163930096187,4
2023-08-22,Technology,2023,8,3,Aug,2023-08,160.28,0.0002878019125163167,3604481,0.0181615763235246,4
2023-08-23,Banking,2023,8,3,Aug,2023-08,71.288,-0.001976143490333593,11566102,0.0217373845304833,5
2023-08-23,Cement,2023,8,3,Aug,2023-08,197.0325,-0.012007481058951636,3946399,0.015282683888871832,4
2023-08-23,Energy,2023,8,3,Aug,2023-08,60.50600000000001,0.002308063931055071,33326286,0.028002880058567724,5
2023-08-23,Fertilizer,2023,8,3,Aug,2023-08,83.14750000000001,-0.005936414434709825,1079656,0.011630090322097395,4
2023-08-23,Technology,2023,8,3,Aug,2023-08,159.1875,-0.011726029671428911,6020061,0.01822360446671799,4
2023-08-24,Banking,2023,8,3,Aug,2023-08,72.684,0.018938206048211993,20614384,0.021407076870423286,5
2023-08-24,Cement,2023,8,3,Aug,2023-08,197.57999999999998,0.005283163766028942,4594536,0.015255898490555477,4
2023-08-24,Energy,2023,8,3,Aug,2023-08,60.669999999999995,0.0018041127271595902,29834268,0.02795707332752175,5
2023-08-24,Fertilizer,2023,8,3,Aug,2023-08,83.66499999999999,0.003224936561855518,2836003,0.011361815276763556,4
2023-08-24,Technology,2023,8,3,Aug,2023-08,161.0025,0.0025452489292675518,3778667,0.01803255231468661,4
2023-08-25,Banking,2023,8,3,Aug,2023-08,72.818,0.002457688067054109,3669971,0.0212824728024979,5
2023-08-25,Cement,2023,8,3,Aug,2023-08,197.63500000000002,0.0004867281616015018,5907104,0.015284745054955728,4
2023-08-25,Energy,2023,8,3,Aug,2023-08,60.102,-0.008552147131016218,12410639,0.027883930632088737,5
2023-08-25,Fertilizer,2023,8,3,Aug,2023-08,84.735,0.003421205371843705,1822140,0.011355879779068554,4
2023-08-25,Technology,2023,8,3,Aug,2023-08,159.91750000000002,-0.0160660561089071,4088112,0.01748483867447006,4
2023-08-28,Banking,2023,8,3,Aug,2023-08,72.74600000000001,0.000874001959732551,4313797,0.021177878329431812,5
2023-08-28,Cement,2023,8,3,Aug,2023-08,194.92999999999998,-0.009259509917504405,5036838,0.015282087053034618,4
2023-08-28,Energy,2023,8,3,Aug,2023-08,58.946000000000005,-0.017670386560345586,10242571,0.027910944259979188,5
2023-08-28,Fertilizer,2023,8,3,Aug,2023-08,85.125,0.014499664132319512,2332099,0.012256022336473315,4
2023-08-28,Technology,2023,8,3,Aug,2023-08,158.605,-0.017562802414748613,4817033,0.01747177687881674,4
2023-08-29,Banking,2023,8,3,Aug,2023-08,72.232,-0.010824240493640658,3190878,0.021307942560374576,5
2023-08-29,Cement,2023,8,3,Aug,2023-08,192.73250000000002,-0.017312009029132713,4548067,0.015483420349381972,4
2023-08-29,Energy,2023,8,3,Aug,2023-08,57.786,-0.021382333051003587,18296123,0.028069380390794495,5
2023-08-29,Fertilizer,2023,8,3,Aug,2023-08,84.175,-0.017618805955967515,1145547,0.012715154667216323,4
2023-08-29,Technology,2023,8,3,Aug,2023-08,151.0625,-0.00908870977635265,13817968,0.01903327055336004,4
2023-08-30,Banking,2023,8,3,Aug,2023-08,72.348,0.0018702162541859302,9619166,0.020171628983495577,5
2023-08-30,Cement,2023,8,3,Aug,2023-08,190.785,-0.01513444793638652,5922893,0.015438135194920665,4
2023-08-30,Energy,2023,8,3,Aug,2023-08,56.602,-0.01704920189383108,18556471,0.028240691445669947,5
2023-08-30,Fertilizer,2023,8,3,Aug,2023-08,83.44,-0.011715282385797776,2745916,0.012546444604301427,4
2023-08-30,Technology,2023,8,3,Aug,2023-08,148.455,-0.029705293736859345,5418270,0.019365402752603088,4
2023-08-31,Banking,2023,8,3,Aug,2023-08,69.54400000000001,-0.030044711038452833,15420609,0.02154004246481472,5
2023-08-31,Cement,2023,8,3,Aug,2023-08,183.76749999999998,-0.049871702207576946,12010618,0.017672722060064004,4
2023-08-31,Energy,2023,8,3,Aug,2023-08,54.538,-0.03098861365936074,40794667,0.02863258772369349,5
2023-08-31,Fertilizer,2023,8,3,Aug,2023-08,81.7525,-0.013470351280744586,2840775,0.012729237457234423,4
2023-08-31,Technology,2023,8,3,Aug,2023-08,148.6,-0.014410280298100292,6744351,0.01931177552341459,4
2023-09-01,Banking,2023,9,3,Sep,2023-09,69.96600000000001,0.00262345360830738,2643018,0.020399713400780423,5
2023-09-01,Cement,2023,9,3,Sep,2023-09,182.30999999999997,-0.007669362573929778,6670043,0.017460754295457667,4
2023-09-01,Energy,2023,9,3,Sep,2023-09,55.27,0.009535209696343739,12738030,0.028683174679022965,5
2023-09-01,Fertilizer,2023,9,3,Sep,2023-09,81.8125,0.0009986352785389674,1429450,0.012640369501935532,4
2023-09-01,Technology,2023,9,3,Sep,2023-09,148.385,0.0007490943488892288,3310982,0.019337711252464657,4
2023-09-04,Banking,2023,9,3,Sep,2023-09,69.954,-0.0021516569987950263,1013514,0.020226850162397773,5
2023-09-04,Cement,2023,9,3,Sep,2023-09,184.035,0.01408761800092867,4470602,0.01773959711535575,4
2023-09-04,Energy,2023,9,3,Sep,2023-09,56.334,0.016254897057928062,8616852,0.028760627333157412,5
2023-09-04,Fertilizer,2023,9,3,Sep,2023-09,83.6875,0.012480421874494052,2419702,0.01290539420734511,4
2023-09-04,Technology,2023,9,3,Sep,2023-09,149.255,0.011017272761392138,3530196,0.019537767681828973,4
2023-09-05,Banking,2023,9,3,Sep,2023-09,69.83,-0.001353559079719613,1995644,0.01970439536288344,5
2023-09-05,Cement,2023,9,3,Sep,2023-09,183.1825,0.009261057774351017,10588529,0.018066727380230713,4
2023-09-05,Energy,2023,9,3,Sep,2023-09,55.42999999999999,-0.012697521757283914,9640197,0.028813725400663008,5
2023-09-05,Fertilizer,2023,9,3,Sep,2023-09,83.73750000000001,-0.001943845957769058,2426488,0.012785247373021644,4
2023-09-05,Technology,2023,9,3,Sep,2023-09,149.0225,0.0067719426531585025,5652463,0.01954518889239517,4
2023-09-06,Banking,2023,9,3,Sep,2023-09,70.732,0.014812943568458992,2431938,0.019905809889762656,5
2023-09-06,Cement,2023,9,3,Sep,2023-09,183.3175,0.010789513024001413,14427861,0.01823861636435846,4
