date,ticker,sector,open,high,low,close,volume,company,year,month,quarter,week,month_name,yearmonth,daily_return,52w_high,52w_low,pct_from_52w_high,ma_30,volatility_30d
2023-06-01,OGDC.KA,Energy,60.69,61.21,60.32,60.87,1397603,OGDC,2023,6,2,22,Jun,2023-06,0.005450941526263575,84.61,56.48,-28.06,64.57,0.013765962695436302
2023-06-02,OGDC.KA,Energy,60.97,61.09,60.6,60.96,842756,OGDC,2023,6,2,22,Jun,2023-06,0.0014785608674223738,84.61,56.48,-27.95,64.29366666666667,0.013784148322086276
2023-06-05,OGDC.KA,Energy,61.82,63.64,61.17,63.47,8459334,OGDC,2023,6,2,23,Jun,2023-06,0.04117454068241466,84.61,56.48,-24.99,64.101,0.01607162309769898
2023-06-06,OGDC.KA,Energy,63.84,65.05,63.2,63.49,8973676,OGDC,2023,6,2,23,Jun,2023-06,0.00031510950055158027,84.61,56.48,-24.96,63.909,0.016073603426375916
2023-06-07,OGDC.KA,Energy,63.49,64.32,62.71,63.9,2345653,OGDC,2023,6,2,23,Jun,2023-06,0.006457709875570927,84.61,56.48,-24.48,63.74,0.01615895235412003
2023-06-08,OGDC.KA,Energy,63.92,64.93,63.43,63.61,3834904,OGDC,2023,6,2,23,Jun,2023-06,-0.0045383411580594,84.61,56.48,-24.82,63.56466666666667,0.01616242007107257
2023-06-09,OGDC.KA,Energy,63.74,64.83,63.51,64.59,4140321,OGDC,2023,6,2,23,Jun,2023-06,0.015406382644238326,84.61,56.48,-23.66,63.44733333333333,0.016401217318640957
2023-06-12,OGDC.KA,Energy,64.61,64.73,62.33,62.69,3523397,OGDC,2023,6,2,24,Jun,2023-06,-0.029416318315528822,84.61,56.48,-25.91,63.266666666666666,0.017161611379157348
2023-06-13,OGDC.KA,Energy,63.3,63.43,62.37,62.65,1627614,OGDC,2023,6,2,24,Jun,2023-06,-0.0006380602966979954,84.61,56.48,-25.95,63.10666666666666,0.017112496599271422
2023-06-14,OGDC.KA,Energy,62.79,63.31,62.46,62.84,1488762,OGDC,2023,6,2,24,Jun,2023-06,0.003032721468475774,84.61,56.48,-25.73,62.92733333333333,0.016948173967413587
2023-06-15,OGDC.KA,Energy,62.33,62.71,61.69,61.79,2042241,OGDC,2023,6,2,24,Jun,2023-06,-0.01670910248249524,84.61,56.48,-26.97,62.73733333333333,0.017082220148470335
2023-06-16,OGDC.KA,Energy,61.9,62.5,61.33,61.49,2068412,OGDC,2023,6,2,24,Jun,2023-06,-0.00485515455575336,84.61,56.48,-27.33,62.51166666666666,0.01687263243153588
2023-06-19,OGDC.KA,Energy,61.9,62.06,59.15,59.62,3959904,OGDC,2023,6,2,25,Jun,2023-06,-0.030411449016100267,84.61,56.48,-29.54,62.285,0.017050287269302987
2023-06-20,OGDC.KA,Energy,59.87,60.88,59.31,60.69,4484598,OGDC,2023,6,2,25,Jun,2023-06,0.01794699765179475,84.61,56.48,-28.27,62.14366666666667,0.017094154247947854
2023-06-21,OGDC.KA,Energy,61.09,61.21,59.67,59.87,3492226,OGDC,2023,6,2,25,Jun,2023-06,-0.01351128686768821,84.61,56.48,-29.24,62.018666666666675,0.01689338626349152
2023-06-22,OGDC.KA,Energy,60.18,60.68,59.79,60.25,1012450,OGDC,2023,6,2,25,Jun,2023-06,0.0063470853515952275,84.61,56.48,-28.79,61.89866666666667,0.016931381227421986
2023-06-23,OGDC.KA,Energy,60.68,60.68,59.71,60.23,2050520,OGDC,2023,6,2,25,Jun,2023-06,-0.0003319502074689007,84.61,56.48,-28.81,61.79633333333333,0.016883810613106405
2023-06-26,OGDC.KA,Energy,61.49,62.99,61.49,62.53,8154666,OGDC,2023,6,2,26,Jun,2023-06,0.038186950024904576,84.61,56.48,-26.1,61.809,0.018061496469139512
2023-06-27,OGDC.KA,Energy,62.4,63.8,61.9,63.11,10932081,OGDC,2023,6,2,26,Jun,2023-06,0.009275547737086276,84.61,56.48,-25.41,61.76566666666667,0.01683497283576396
2023-06-28,OGDC.KA,Energy,63.11,63.11,63.11,63.11,0,OGDC,2023,6,2,26,Jun,2023-06,0.0,84.61,56.48,-25.41,61.76466666666667,0.016440856392968106
2023-06-29,OGDC.KA,Energy,63.11,63.11,63.11,63.11,0,OGDC,2023,6,2,26,Jun,2023-06,0.0,84.61,56.48,-25.41,61.79633333333334,0.016173916886420028
2023-06-30,OGDC.KA,Energy,63.11,63.11,63.11,63.11,0,OGDC,2023,6,2,26,Jun,2023-06,0.0,84.61,56.48,-25.41,61.81533333333333,0.016140948623052286
2023-07-03,OGDC.KA,Energy,67.84,67.84,67.84,67.84,1139805,OGDC,2023,7,3,27,Jul,2023-07,0.07494850261448271,84.61,56.48,-19.82,62.02733333333334,0.020782324940111497
2023-07-04,OGDC.KA,Energy,70.8,70.8,68.37,68.96,18359451,OGDC,2023,7,3,27,Jul,2023-07,0.01650943396226401,84.61,56.48,-18.5,62.3,0.020717695414134627
2023-07-05,OGDC.KA,Energy,69.5,69.79,67.63,67.88,6014874,OGDC,2023,7,3,27,Jul,2023-07,-0.015661252900232014,84.61,56.48,-19.77,62.535666666666664,0.021030875555404168
2023-07-06,OGDC.KA,Energy,67.96,70.35,67.96,69.7,11511519,OGDC,2023,7,3,27,Jul,2023-07,0.02681202121390691,84.61,56.48,-17.62,62.818,0.021439608185892845
2023-07-07,OGDC.KA,Energy,69.74,69.99,68.77,68.92,2284433,OGDC,2023,7,3,27,Jul,2023-07,-0.011190817790530883,84.61,56.48,-18.54,63.11666666666667,0.02111969151004243
2023-07-10,OGDC.KA,Energy,69.26,69.5,68.22,68.49,4910360,OGDC,2023,7,3,28,Jul,2023-07,-0.006239117817759765,84.61,56.48,-19.05,63.38733333333333,0.021212300883225035
2023-07-11,OGDC.KA,Energy,68.82,69.99,68.13,69.24,8868315,OGDC,2023,7,3,28,Jul,2023-07,0.01095050372317119,84.61,56.48,-18.17,63.651666666666664,0.02114528228917599
2023-07-12,OGDC.KA,Energy,69.99,70.98,69.27,70.47,10791446,OGDC,2023,7,3,28,Jul,2023-07,0.017764298093587483,84.61,56.48,-16.71,63.98266666666666,0.021037345540142537
2023-07-13,OGDC.KA,Energy,71.19,71.4,69.99,70.13,10861164,OGDC,2023,7,3,28,Jul,2023-07,-0.004824748119767297,84.61,56.48,-17.11,64.29133333333333,0.021118050929411575
2023-07-14,OGDC.KA,Energy,70.31,70.31,68.83,69.02,2116695,OGDC,2023,7,3,28,Jul,2023-07,-0.01582774846713242,84.61,56.48,-18.43,64.56,0.021449712848498628
2023-07-17,OGDC.KA,Energy,69.18,69.46,68.53,68.72,4242706,OGDC,2023,7,3,29,Jul,2023-07,-0.004346566212691916,84.61,56.48,-18.78,64.735,0.020337293868740343
2023-07-18,OGDC.KA,Energy,68.97,69.1,67.88,68.11,2567334,OGDC,2023,7,3,29,Jul,2023-07,-0.008876600698486614,84.61,56.48,-19.5,64.889,0.020445724252521405
2023-07-19,OGDC.KA,Energy,68.49,69.19,67.98,68.19,7908623,OGDC,2023,7,3,29,Jul,2023-07,0.001174570547643583,84.61,56.48,-19.41,65.032,0.020433583017629455
2023-07-20,OGDC.KA,Energy,68.68,69.79,68.26,69.41,7304995,OGDC,2023,7,3,29,Jul,2023-07,0.017891186390966318,84.61,56.48,-17.96,65.22533333333334,0.02058205227138396
2023-07-21,OGDC.KA,Energy,69.91,70.01,68.8,68.94,5460130,OGDC,2023,7,3,29,Jul,2023-07,-0.006771358593862575,84.61,56.48,-18.52,65.37033333333333,0.020523499825020445
2023-07-24,OGDC.KA,Energy,69.58,70.39,68.61,69.02,4833108,OGDC,2023,7,3,30,Jul,2023-07,0.0011604293588627357,84.61,56.48,-18.43,65.58133333333333,0.019630091474213303
2023-07-25,OGDC.KA,Energy,69.38,71.11,69.19,70.63,13058495,OGDC,2023,7,3,30,Jul,2023-07,0.0233265720081135,84.61,56.48,-16.52,65.84733333333334,0.019945446823485216
2023-07-26,OGDC.KA,Energy,70.8,71.04,70.07,70.25,4726907,OGDC,2023,7,3,30,Jul,2023-07,-0.005380150077870516,84.61,56.48,-16.97,66.09433333333332,0.020021310163272816
2023-07-27,OGDC.KA,Energy,70.25,70.25,70.25,70.25,0,OGDC,2023,7,3,30,Jul,2023-07,0.0,84.61,56.48,-16.97,66.37633333333333,0.019656975541295578
2023-07-28,OGDC.KA,Energy,70.25,70.25,70.25,70.25,0,OGDC,2023,7,3,30,Jul,2023-07,0.0,84.61,56.48,-16.97,66.66833333333334,0.019597459032509517
2023-07-31,OGDC.KA,Energy,75.25,79.74,75.25,79.74,22459291,OGDC,2023,7,3,31,Jul,2023-07,0.13508896797153014,84.61,56.48,-5.76,67.339,0.029951769035907294
2023-08-01,OGDC.KA,Energy,81.72,82.11,78.65,79.24,14887779,OGDC,2023,8,3,31,Aug,2023-08,-0.006270378730875326,84.61,56.48,-6.35,67.95733333333334,0.03006045924076099
2023-08-02,OGDC.KA,Energy,79.33,84.96,79.21,84.21,28365714,OGDC,2023,8,3,31,Aug,2023-08,0.0627208480565371,84.96,56.48,-0.88,68.76866666666666,0.031260257148295736
2023-08-03,OGDC.KA,Energy,85.12,87.14,83.43,84.36,24521243,OGDC,2023,8,3,31,Aug,2023-08,0.0017812611328822392,87.14,56.48,-3.19,69.57233333333333,0.031299220079554775
2023-08-04,OGDC.KA,Energy,84.15,88.03,84.14,87.11,27995429,OGDC,2023,8,3,31,Aug,2023-08,0.032598387861545675,88.03,56.48,-1.05,70.46833333333332,0.031438780789924715
2023-08-07,OGDC.KA,Energy,88.19,90.22,84.43,85.42,26010351,OGDC,2023,8,3,32,Aug,2023-08,-0.01940075766272531,90.22,56.48,-5.32,71.23133333333334,0.03159464824794514
2023-08-08,OGDC.KA,Energy,84.15,84.15,79.01,79.17,27785286,OGDC,2023,8,3,32,Aug,2023-08,-0.0731678763755561,90.22,56.48,-12.25,71.76666666666667,0.03512922355245711
2023-08-09,OGDC.KA,Energy,78.48,85.11,77.67,84.43,37776498,OGDC,2023,8,3,32,Aug,2023-08,0.06643930781861829,90.22,56.48,-6.42,72.47733333333332,0.03665811074351579
2023-08-10,OGDC.KA,Energy,86.59,86.97,80.19,81.4,22027805,OGDC,2023,8,3,32,Aug,2023-08,-0.035887717635911365,90.22,56.48,-9.78,73.087,0.037582215438074607
2023-08-11,OGDC.KA,Energy,82.12,85.93,81.36,83.72,22570520,OGDC,2023,8,3,32,Aug,2023-08,0.028501228501228493,90.22,56.48,-7.2,73.77400000000002,0.037702270334755796
2023-08-14,OGDC.KA,Energy,83.72,83.72,83.72,83.72,0,OGDC,2023,8,3,33,Aug,2023-08,0.0,90.22,56.48,-7.2,74.30333333333333,0.035688268567954894
2023-08-15,OGDC.KA,Energy,84.15,84.15,81.64,81.94,12071945,OGDC,2023,8,3,33,Aug,2023-08,-0.021261347348303872,90.22,56.48,-9.18,74.736,0.03602880477786376
2023-08-16,OGDC.KA,Energy,81.72,81.72,79.13,79.52,10957134,OGDC,2023,8,3,33,Aug,2023-08,-0.029533805223334153,90.22,56.48,-11.86,75.124,0.03640834668768962
2023-08-17,OGDC.KA,Energy,79.78,80.82,78.32,80.52,9372798,OGDC,2023,8,3,33,Aug,2023-08,0.012575452716297786,90.22,56.48,-10.75,75.48466666666667,0.03621876797009569
2023-08-18,OGDC.KA,Energy,80.92,82.88,79.8,80.34,19811273,OGDC,2023,8,3,33,Aug,2023-08,-0.0022354694485841042,90.22,56.48,-10.95,75.86533333333334,0.03611378277013443
2023-08-21,OGDC.KA,Energy,79.29,80.09,77.68,78.03,7312226,OGDC,2023,8,3,34,Aug,2023-08,-0.02875280059746077,90.22,56.48,-13.51,76.18333333333334,0.03660174114996979
2023-08-22,OGDC.KA,Energy,77.67,80.91,77.67,80.51,13626842,OGDC,2023,8,3,34,Aug,2023-08,0.03178264769960282,90.22,56.48,-10.76,76.559,0.03691516635528291
2023-08-23,OGDC.KA,Energy,81.32,81.55,79.74,80.96,16050104,OGDC,2023,8,3,34,Aug,2023-08,0.005589367780399757,90.22,56.48,-10.26,76.90866666666668,0.0368445408011866
2023-08-24,OGDC.KA,Energy,81.32,82.49,81.07,81.49,12764451,OGDC,2023,8,3,34,Aug,2023-08,0.006546442687747067,90.22,56.48,-9.68,77.28733333333334,0.03679557040088426
2023-08-25,OGDC.KA,Energy,81.31,81.31,79.98,80.26,6372621,OGDC,2023,8,3,34,Aug,2023-08,-0.015093876549269747,90.22,56.48,-11.04,77.662,0.03678104111153019
2023-08-28,OGDC.KA,Energy,80.11,80.51,78.28,78.52,5005999,OGDC,2023,8,3,35,Aug,2023-08,-0.02167954149015705,90.22,56.48,-12.97,77.98866666666667,0.03707879270914022
2023-08-29,OGDC.KA,Energy,77.92,78.73,75.93,77.42,6318415,OGDC,2023,8,3,35,Aug,2023-08,-0.014009169638308672,90.22,56.48,-14.19,78.29899999999999,0.03715724270890676
2023-08-30,OGDC.KA,Energy,77.32,78.43,75.25,76.26,6720973,OGDC,2023,8,3,35,Aug,2023-08,-0.014983208473262732,90.22,56.48,-15.47,78.568,0.03733017155120831
2023-08-31,OGDC.KA,Energy,76.46,77.86,71.28,75.21,17491092,OGDC,2023,8,3,35,Aug,2023-08,-0.013768686073957648,90.22,56.48,-16.64,78.76133333333334,0.03738268509731367
2023-09-01,OGDC.KA,Energy,75.65,76.66,74.56,76.43,4133540,OGDC,2023,9,3,35,Sep,2023-09,0.016221247174577957,90.22,56.48,-15.28,79.011,0.037404126353067134
2023-09-04,OGDC.KA,Energy,77.03,77.66,76.89,77.25,2749710,OGDC,2023,9,3,36,Sep,2023-09,0.010728771424833194,90.22,56.48,-14.38,79.28533333333333,0.037419015185348514
2023-09-05,OGDC.KA,Energy,77.51,77.63,75.68,75.95,3940168,OGDC,2023,9,3,36,Sep,2023-09,-0.016828478964401206,90.22,56.48,-15.82,79.46266666666666,0.03743742241274352
2023-09-06,OGDC.KA,Energy,76.45,77.43,75.41,76.89,4240419,OGDC,2023,9,3,36,Sep,2023-09,0.012376563528637252,90.22,56.48,-14.77,79.684,0.037439465231899394
2023-09-07,OGDC.KA,Energy,76.99,78.36,76.14,76.88,7844273,OGDC,2023,9,3,36,Sep,2023-09,-0.00013005592404735644,90.22,56.48,-14.79,79.905,0.0374399122796608
2023-09-08,OGDC.KA,Energy,77.27,78.03,76.54,77.64,4333104,OGDC,2023,9,3,36,Sep,2023-09,0.009885535900104214,90.22,56.48,-13.94,80.15133333333333,0.03745004537468116
2023-09-11,OGDC.KA,Energy,78.0,78.48,76.94,77.67,6296596,OGDC,2023,9,3,37,Sep,2023-09,0.0003863987635239763,90.22,56.48,-13.91,80.08233333333334,0.028097787759271804
2023-09-12,OGDC.KA,Energy,76.86,76.86,75.17,75.54,3443533,OGDC,2023,9,3,37,Sep,2023-09,-0.02742371572035529,90.22,56.48,-16.27,79.959,0.028510096283732234
2023-09-13,OGDC.KA,Energy,75.37,76.61,75.37,75.92,2627321,OGDC,2023,9,3,37,Sep,2023-09,0.005030447445062203,90.22,56.48,-15.85,79.68266666666666,0.025873603727530267
2023-09-14,OGDC.KA,Energy,75.98,76.34,75.89,76.26,1360455,OGDC,2023,9,3,37,Sep,2023-09,0.004478398314014864,90.22,56.48,-15.47,79.41266666666665,0.02589591163023095
2023-09-15,OGDC.KA,Energy,77.59,78.0,76.34,76.6,4692649,OGDC,2023,9,3,37,Sep,2023-09,0.004458431681090946,90.22,56.48,-15.1,79.06233333333333,0.025056783849128378
2023-09-18,OGDC.KA,Energy,76.86,77.39,76.58,77.0,1522474,OGDC,2023,9,3,38,Sep,2023-09,0.005221932114882533,90.22,56.48,-14.65,78.78166666666667,0.024936952607699462
2023-09-19,OGDC.KA,Energy,77.43,78.31,77.08,77.74,3006186,OGDC,2023,9,3,38,Sep,2023-09,0.009610389610389625,90.22,56.48,-13.83,78.734,0.021226039906019182
2023-09-20,OGDC.KA,Energy,77.84,78.05,76.58,76.87,1882996,OGDC,2023,9,3,38,Sep,2023-09,-0.01119114998713644,90.22,56.48,-14.8,78.482,0.017135502174667878
2023-09-21,OGDC.KA,Energy,76.87,77.62,75.85,77.3,2113012,OGDC,2023,9,3,38,Sep,2023-09,0.005593859763236564,90.22,56.48,-14.32,78.34533333333334,0.016026200601521393
2023-09-22,OGDC.KA,Energy,77.63,78.23,76.78,77.68,2727059,OGDC,2023,9,3,38,Sep,2023-09,0.00491591203104802,90.22,56.48,-13.9,78.14399999999999,0.015047414288726321
2023-09-25,OGDC.KA,Energy,78.0,78.4,77.47,78.19,3129427,OGDC,2023,9,3,39,Sep,2023-09,0.006565396498455112,90.22,56.48,-13.33,77.95966666666666,0.015130778983949095
2023-09-26,OGDC.KA,Energy,77.71,78.32,77.47,77.67,1851960,OGDC,2023,9,3,39,Sep,2023-09,-0.006650466811612743,90.22,56.48,-13.91,77.81733333333334,0.01472457656073066
2023-09-27,OGDC.KA,Energy,77.83,79.49,77.27,79.14,6830288,OGDC,2023,9,3,39,Sep,2023-09,0.018926226342216967,90.22,56.48,-12.28,77.80466666666666,0.014212432766770294
2023-09-28,OGDC.KA,Energy,79.14,79.14,79.14,79.14,0,OGDC,2023,9,3,39,Sep,2023-09,0.0,90.22,56.48,-12.28,77.75866666666666,0.014010878832614485
2023-09-29,OGDC.KA,Energy,79.14,79.14,79.14,79.14,0,OGDC,2023,9,3,39,Sep,2023-09,0.0,90.22,56.48,-12.28,77.71866666666666,0.014007169917270575
2023-10-02,OGDC.KA,Energy,78.08,80.68,78.08,80.39,17023821,OGDC,2023,10,4,40,Oct,2023-10,0.015794794035885795,90.22,56.48,-10.9,77.79733333333334,0.013238707129718181
2023-10-03,OGDC.KA,Energy,80.69,81.23,79.4,79.74,9902658,OGDC,2023,10,4,40,Oct,2023-10,-0.008085582783928458,90.22,56.48,-11.62,77.77166666666666,0.011992654746747915
2023-10-04,OGDC.KA,Energy,79.29,80.1,79.18,79.35,5097021,OGDC,2023,10,4,40,Oct,2023-10,-0.004890895410082807,90.22,56.48,-12.05,77.718,0.011969297088999294
2023-10-05,OGDC.KA,Energy,79.29,79.65,78.4,78.78,4933716,OGDC,2023,10,4,40,Oct,2023-10,-0.007183364839319362,90.22,56.48,-12.68,77.62766666666667,0.011949100372900034
2023-10-06,OGDC.KA,Energy,78.53,78.81,77.29,77.59,5482386,OGDC,2023,10,4,40,Oct,2023-10,-0.01510535668951507,90.22,56.48,-14.0,77.53866666666666,0.011949565566077732
2023-10-09,OGDC.KA,Energy,76.99,78.03,76.86,77.28,3007680,OGDC,2023,10,4,41,Oct,2023-10,-0.003995360226833333,90.22,56.48,-14.34,77.49733333333333,0.011316636682178884
2023-10-10,OGDC.KA,Energy,77.28,77.83,76.95,77.27,3328348,OGDC,2023,10,4,41,Oct,2023-10,-0.000129399585921397,90.22,56.48,-14.35,77.49233333333335,0.011023895415868816
2023-10-11,OGDC.KA,Energy,77.28,78.56,77.28,78.35,5898265,OGDC,2023,10,4,41,Oct,2023-10,0.013976963892843308,90.22,56.48,-13.16,77.562,0.010934752227843143
2023-10-12,OGDC.KA,Energy,78.6,79.58,78.32,78.71,7861597,OGDC,2023,10,4,41,Oct,2023-10,0.004594767070835948,90.22,56.48,-12.76,77.67866666666667,0.010590408704373952
2023-10-13,OGDC.KA,Energy,78.56,81.11,78.41,79.92,12277567,OGDC,2023,10,4,41,Oct,2023-10,0.015372887816033742,90.22,56.48,-11.42,77.795,0.01055100186428214
2023-10-16,OGDC.KA,Energy,80.43,81.48,79.05,79.83,5472397,OGDC,2023,10,4,42,Oct,2023-10,-0.0011261261261261701,90.22,56.48,-11.52,77.88100000000001,0.01041626336646367
2023-10-17,OGDC.KA,Energy,80.73,80.73,78.82,79.12,5148182,OGDC,2023,10,4,42,Oct,2023-10,-0.008893899536514982,90.22,56.48,-12.3,77.98666666666666,0.010037928696849802
2023-10-18,OGDC.KA,Energy,79.08,79.39,77.78,77.92,4370844,OGDC,2023,10,4,42,Oct,2023-10,-0.015166835187057637,90.22,56.48,-13.63,78.021,0.01025776700524233
2023-10-19,OGDC.KA,Energy,77.86,81.98,77.86,81.37,18109346,OGDC,2023,10,4,42,Oct,2023-10,0.04427618069815198,90.22,56.48,-9.81,78.17066666666666,0.013001500673127005
2023-10-20,OGDC.KA,Energy,81.47,81.48,80.28,80.81,5635981,OGDC,2023,10,4,42,Oct,2023-10,-0.006882143296055077,90.22,56.48,-10.43,78.27633333333333,0.013010112893638464
2023-10-23,OGDC.KA,Energy,81.48,86.87,81.32,85.27,27498695,OGDC,2023,10,4,43,Oct,2023-10,0.05519118920925625,90.22,56.48,-5.49,78.52966666666666,0.01629387967916785
2023-10-24,OGDC.KA,Energy,85.39,85.52,82.82,84.08,13018300,OGDC,2023,10,4,43,Oct,2023-10,-0.013955670223994354,90.22,56.48,-6.81,78.81433333333332,0.015590150867659129
2023-10-25,OGDC.KA,Energy,84.49,85.53,83.4,83.88,13945391,OGDC,2023,10,4,43,Oct,2023-10,-0.0023786869647954845,90.22,56.48,-7.03,79.07966666666667,0.015626854746409947
2023-10-26,OGDC.KA,Energy,84.31,84.56,83.06,83.38,7394331,OGDC,2023,10,4,43,Oct,2023-10,-0.005960896518836467,90.22,56.48,-7.58,79.31700000000001,0.01571900249259336
2023-10-27,OGDC.KA,Energy,83.56,83.8,82.23,82.53,4521193,OGDC,2023,10,4,43,Oct,2023-10,-0.010194291196929606,90.22,56.48,-8.52,79.51466666666666,0.015901816834433705
2023-10-30,OGDC.KA,Energy,82.81,83.97,82.19,83.37,5020490,OGDC,2023,10,4,44,Oct,2023-10,0.010178117048346147,90.22,56.48,-7.59,79.727,0.015955560474453002
2023-10-31,OGDC.KA,Energy,84.9,84.9,83.32,83.54,7538611,OGDC,2023,10,4,44,Oct,2023-10,0.0020391027947703755,90.22,56.48,-7.4,79.92033333333333,0.015903484377695072
2023-11-01,OGDC.KA,Energy,83.85,85.89,83.44,83.6,11174138,OGDC,2023,11,4,44,Nov,2023-11,0.0007182188173329163,90.22,56.48,-7.34,80.14466666666667,0.01569669266006824
2023-11-02,OGDC.KA,Energy,84.05,84.81,82.56,83.46,8186728,OGDC,2023,11,4,44,Nov,2023-11,-0.0016746411483253842,90.22,56.48,-7.49,80.35,0.01571005826780803
2023-11-03,OGDC.KA,Energy,83.73,84.7,83.19,84.48,8746576,OGDC,2023,11,4,44,Nov,2023-11,0.012221423436376888,90.22,56.48,-6.36,80.57666666666667,0.015802327151581558
2023-11-06,OGDC.KA,Energy,84.56,84.94,83.65,84.6,7410364,OGDC,2023,11,4,45,Nov,2023-11,0.0014204545454543638,90.22,56.48,-6.23,80.79033333333334,0.01578930654994438
2023-11-07,OGDC.KA,Energy,84.91,85.73,84.4,84.5,12020957,OGDC,2023,11,4,45,Nov,2023-11,-0.0011820330969266601,90.22,56.48,-6.34,81.018,0.015708423204657117
2023-11-08,OGDC.KA,Energy,84.52,85.8,84.15,85.12,12279739,OGDC,2023,11,4,45,Nov,2023-11,0.00733727810650886,90.22,56.48,-5.65,81.21733333333333,0.015441719411922617
2023-11-09,OGDC.KA,Energy,85.12,85.12,85.12,85.12,0,OGDC,2023,11,4,45,Nov,2023-11,0.0,90.22,56.48,-5.65,81.41666666666667,0.015441719411922617
2023-11-10,OGDC.KA,Energy,86.24,88.61,86.03,87.87,17303084,OGDC,2023,11,4,45,Nov,2023-11,0.032307330827067604,90.22,56.48,-2.6,81.70766666666667,0.016357592621385867
2023-11-13,OGDC.KA,Energy,87.94,88.78,87.14,87.55,12985882,OGDC,2023,11,4,46,Nov,2023-11,-0.0036417434846933716,90.22,56.48,-2.96,81.94633333333333,0.016243300384253877
2023-11-14,OGDC.KA,Energy,87.36,87.92,86.24,87.57,10515770,OGDC,2023,11,4,46,Nov,2023-11,0.00022844089091944575,90.22,56.48,-2.94,82.20733333333332,0.016118566436602547
2023-11-15,OGDC.KA,Energy,88.15,91.23,87.69,90.27,18992131,OGDC,2023,11,4,46,Nov,2023-11,0.03083247687564228,91.23,56.48,-1.05,82.57133333333333,0.016801493297955432
2023-11-16,OGDC.KA,Energy,91.32,96.98,90.07,96.26,28731264,OGDC,2023,11,4,46,Nov,2023-11,0.06635648609726386,96.98,56.48,-0.74,83.154,0.020089947654611407
2023-11-17,OGDC.KA,Energy,96.73,96.8,93.09,94.12,13821022,OGDC,2023,11,4,46,Nov,2023-11,-0.022231456472054822,96.98,56.48,-2.95,83.705,0.020398761983786633
2023-11-20,OGDC.KA,Energy,93.85,94.11,92.59,92.86,4718564,OGDC,2023,11,4,47,Nov,2023-11,-0.013387165320867034,96.98,56.48,-4.25,84.22433333333332,0.020638502528940304
2023-11-21,OGDC.KA,Energy,93.0,93.6,91.23,91.6,5270511,OGDC,2023,11,4,47,Nov,2023-11,-0.013568813267284097,96.98,56.48,-5.55,84.702,0.020927637593708647
2023-11-22,OGDC.KA,Energy,91.74,94.4,91.44,93.58,9958383,OGDC,2023,11,4,47,Nov,2023-11,0.0216157205240175,96.98,56.48,-3.51,85.20966666666666,0.021075328177661792
2023-11-23,OGDC.KA,Energy,93.85,94.46,90.68,91.33,12035986,OGDC,2023,11,4,47,Nov,2023-11,-0.024043599059628162,96.98,56.48,-5.83,85.63033333333333,0.02178476745135997
2023-11-24,OGDC.KA,Energy,91.91,92.97,90.64,90.98,9868458,OGDC,2023,11,4,47,Nov,2023-11,-0.0038322566517025036,96.98,56.48,-6.19,85.99900000000001,0.021757487342957228
2023-11-27,OGDC.KA,Energy,91.33,92.59,90.3,91.82,8516642,OGDC,2023,11,4,48,Nov,2023-11,0.009232798417234456,96.98,56.48,-5.32,86.39866666666667,0.021746440167445643
2023-11-28,OGDC.KA,Energy,92.18,93.14,90.98,92.15,12904027,OGDC,2023,11,4,48,Nov,2023-11,0.0035939882378568377,96.98,56.48,-4.98,86.833,0.021592296113806267
2023-11-29,OGDC.KA,Energy,92.09,93.47,90.94,91.4,11777293,OGDC,2023,11,4,48,Nov,2023-11,-0.008138903960933308,96.98,56.48,-5.75,87.28233333333333,0.021399682835374557
2023-11-30,OGDC.KA,Energy,92.08,92.49,91.15,91.99,5559771,OGDC,2023,11,4,48,Nov,2023-11,0.0064551422319474305,96.98,56.48,-5.15,87.63633333333334,0.02011502208238795
2023-12-01,OGDC.KA,Energy,92.26,93.94,91.99,93.32,8578061,OGDC,2023,12,4,48,Dec,2023-12,0.014458093271007666,96.98,56.48,-3.77,88.05333333333333,0.020083674292562213
2023-12-04,OGDC.KA,Energy,94.06,99.65,94.06,97.57,23810103,OGDC,2023,12,4,49,Dec,2023-12,0.04554222031718824,99.65,56.48,-2.09,88.46333333333334,0.01931470357133297
2023-12-05,OGDC.KA,Energy,98.0,103.92,95.8,102.83,31154943,OGDC,2023,12,4,49,Dec,2023-12,0.05391001332376755,103.92,56.48,-1.05,89.08833333333334,0.02096112625468835
2023-12-06,OGDC.KA,Energy,103.14,105.44,101.46,104.09,28693019,OGDC,2023,12,4,49,Dec,2023-12,0.012253233492171667,105.44,56.48,-1.28,89.762,0.020906968962582137
2023-12-07,OGDC.KA,Energy,103.15,105.27,101.71,103.03,17176383,OGDC,2023,12,4,49,Dec,2023-12,-0.010183495052358604,105.44,56.48,-2.29,90.41699999999999,0.021014156461878233
2023-12-08,OGDC.KA,Energy,104.85,106.93,103.37,106.01,17924383,OGDC,2023,12,4,49,Dec,2023-12,0.02892361448121905,106.93,56.48,-0.86,91.19966666666667,0.0211054472847777
2023-12-11,OGDC.KA,Energy,105.27,107.38,102.95,105.89,11190926,OGDC,2023,12,4,50,Dec,2023-12,-0.0011319686821997799,107.38,56.48,-1.39,91.95033333333332,0.021177019154117956
2023-12-12,OGDC.KA,Energy,105.9,107.26,105.53,105.87,9144317,OGDC,2023,12,4,50,Dec,2023-12,-0.00018887524789867882,107.38,56.48,-1.41,92.69466666666666,0.021203312233833396
